# 
# Amundsen Sea Low (ASL) Index version 3
#   (derived from monthly ERA5 Reanalysis data)
# 
# Dr J. Scott Hosking
#   British Antarctic Survey
#   Twitter: @scotthosking
# 
# For more information see:
#   Website: https://scotthosking.com/asl_index
#   GitHub:  https://github.com/scotthosking/amundsen_sea_low_index
# 
# Column Labels:
#   time       = YYYY-MM-01 (monthly data)
#   SectorPres = Area-average sea level pressure over sector (170-298 E : 60-80 S)
#   ActCenPres = Actual central pressure of ASL
#   lon        = Longitudinal location of ASL (degrees East)
#   lat        = Latitudinal location of ASL
#   RelCenPres = Relative central pressure (ActCenPres 'minus' SectorPres)
# 
# The ASL (low pressure system) detection algorithm may be improved over time. Therefore 
# it is recommended that the version number below is noted when using these data.
#   ASLi_version_id = 3.20210820-era5-TESTING
# 
# 

time,lon,lat,ActCenPres,SectorPres,RelCenPres
2000-03-01,216.0,-70.25,978.14374,982.9059,-4.762146
2000-06-01,211.75,-73.25,979.2191,986.46686,-7.2477417
2000-09-01,207.0,-72.75,978.62897,987.0652,-8.436218
2000-12-01,279.5,-62.0,985.5868,990.87103,-5.2842407
2001-03-01,222.75,-72.0,979.0181,984.64417,-5.6260376
2001-06-01,207.75,-73.75,980.63525,987.35455,-6.7192993
2001-09-01,236.0,-70.5,968.13165,977.0016,-8.869934
2001-12-01,264.75,-69.5,974.7659,982.77106,-8.005127
2002-03-01,196.0,-68.25,981.25867,989.835,-8.576355
2002-06-01,204.0,-75.25,985.7581,992.07837,-6.3202515
2002-09-01,195.75,-71.75,985.56366,989.62164,-4.0579834
2002-12-01,267.25,-66.5,980.0848,986.05096,-5.9661865
2003-03-01,208.75,-70.5,974.8231,983.7759,-8.952759
2003-06-01,239.25,-69.25,978.3508,984.16046,-5.8096313
2003-09-01,197.75,-73.75,976.05756,983.59485,-7.5372925
2003-12-01,254.5,-63.75,985.64813,990.4046,-4.7564697
2004-03-01,235.75,-72.5,978.0679,984.59204,-6.52417
2004-06-01,209.75,-75.25,976.7287,985.8659,-9.137207
2004-09-01,222.0,-73.25,975.6527,982.0658,-6.413086
